applicant_id,gender,age_group,consent_given,traditional_score,monthly_income_inr,debt_to_income_ratio,num_existing_loans,upi_monthly_tx_volume,bnpl_repayment_rate,utility_pay_punctuality,telecom_recharge_regularity,ecommerce_monthly_spend,ecommerce_return_rate,gig_income_stability_index,digital_footprint_consistency,device_change_frequency,mobile_wallet_tx_freq,default_flag
APP_2038,Male,Under_25,True,801.0,61994.83,0.059,2,37,0.702,0.872,0.619,3148.71,0.125,0.876,0.74,0,47,0
APP_2039,Male,25_50,False,637.0,32124.9,0.157,2,34,0.742,0.667,0.877,1731.01,0.152,0.437,0.991,0,43,0
APP_2040,Female,Under_25,True,706.0,30507.72,0.18,0,87,0.636,0.716,0.538,5023.0,0.275,0.468,0.832,1,35,0
APP_2041,Female,Over_50,True,583.0,47405.2,0.316,0,27,0.804,0.87,0.454,10117.38,0.381,0.672,0.467,1,32,0
APP_2042,Male,Under_25,True,675.0,59245.95,0.121,2,25,0.82,0.9,0.801,14723.87,0.131,0.495,0.863,0,26,0
APP_2043,Female,25_50,True,546.0,52129.38,0.376,1,56,0.704,0.835,0.828,8435.41,0.262,0.647,0.736,0,18,0
APP_2044,Female,25_50,True,686.0,67780.83,0.215,0,39,0.839,0.725,0.858,19320.37,0.276,0.678,0.704,0,58,0
APP_2045,Female,25_50,True,622.0,19705.99,0.337,1,42,0.841,0.545,0.761,5000.32,0.111,0.886,0.969,0,39,0
APP_2046,Male,25_50,True,652.0,31676.72,0.155,1,53,0.974,0.514,0.906,2397.58,0.044,0.494,0.843,0,63,0
APP_2047,Male,25_50,True,706.0,20660.74,0.238,2,64,0.793,0.983,0.595,3306.64,0.093,0.924,0.491,2,61,0
APP_2048,Female,25_50,True,551.0,28805.81,0.23,3,32,0.805,0.974,0.68,8604.86,0.002,0.556,0.762,0,37,0
APP_2049,Male,25_50,True,595.0,66778.24,0.216,3,31,0.727,0.916,0.801,10182.71,0.059,0.256,0.874,1,27,0
APP_2050,Female,Under_25,True,687.0,38746.29,0.546,3,51,0.879,0.764,0.831,5678.95,0.119,0.956,0.814,1,72,0
APP_2051,Female,25_50,True,818.0,173531.69,0.354,0,40,0.846,0.617,0.931,21434.65,0.249,0.337,0.882,0,42,0
APP_2052,Female,25_50,True,639.0,40783.95,0.265,1,38,0.798,0.932,0.672,6999.43,0.174,0.393,0.508,1,70,0
APP_2053,Female,25_50,True,697.0,37639.72,0.271,3,46,0.676,0.948,0.516,8749.89,0.134,0.766,0.555,1,27,0
APP_2054,Non-Binary,25_50,True,641.0,38704.45,0.209,2,35,0.941,0.844,0.822,2394.57,0.115,0.49,0.934,0,33,0
APP_2055,Male,Over_50,True,805.0,24768.17,0.383,0,28,0.919,0.831,0.856,6413.21,0.068,0.605,0.743,0,27,0
APP_2056,Female,25_50,True,510.0,35076.9,0.107,2,61,0.499,0.858,0.756,9800.31,0.073,0.614,0.908,0,46,0
APP_2057,Male,Under_25,True,658.0,71444.26,0.518,2,52,0.861,0.891,0.545,17523.36,0.064,0.493,0.668,1,34,0
APP_2058,Male,Under_25,True,520.0,38885.72,0.166,1,46,0.725,0.79,0.814,10845.57,0.07,0.7,0.77,1,70,0
APP_2059,Female,Over_50,True,449.0,22559.78,0.145,2,59,0.862,0.808,0.945,1663.25,0.142,0.561,0.955,0,16,0
APP_2060,Female,25_50,False,674.0,20846.66,0.446,2,26,0.741,0.774,0.855,3388.14,0.121,0.29,0.647,1,55,0
APP_2061,Non-Binary,Under_25,False,661.0,27719.15,0.064,0,29,0.556,0.949,0.842,1878.27,0.224,0.784,0.855,1,46,0
APP_2062,Female,25_50,True,627.0,37961.13,0.581,0,50,0.712,0.404,0.717,9839.87,0.393,0.512,0.747,0,50,0
APP_2063,Male,25_50,True,642.0,74321.23,0.207,3,61,0.953,0.752,0.894,21414.67,0.005,0.849,0.875,0,47,0
APP_2064,Male,25_50,True,850.0,16247.7,0.467,3,41,0.753,0.771,0.633,2021.83,0.142,0.569,0.977,0,72,0
APP_2065,Female,25_50,True,629.0,29974.56,0.356,2,86,0.848,0.936,0.823,5510.78,0.149,0.757,0.545,2,23,0
APP_2066,Male,Under_25,True,691.0,39600.06,0.289,0,31,0.473,0.855,0.497,4927.0,0.147,0.695,0.863,0,71,0
APP_2067,Male,Over_50,True,598.0,15000.0,0.503,0,31,0.913,0.961,0.884,2170.77,0.034,0.609,0.866,2,57,0
APP_2068,Male,25_50,False,674.0,22022.96,0.204,1,31,0.891,0.97,0.776,3724.95,0.083,0.48,0.783,0,14,0
APP_2069,Male,25_50,True,631.0,24150.66,0.403,1,65,0.355,0.911,0.743,5982.13,0.022,0.509,0.74,2,70,0
APP_2070,Male,25_50,True,617.0,22525.83,0.332,2,63,0.832,0.807,0.882,1954.1,0.101,0.628,0.655,1,55,0
APP_2071,Male,25_50,True,796.0,40746.85,0.267,0,35,0.94,0.594,0.188,3637.21,0.115,0.688,0.869,0,38,0
APP_2072,Male,25_50,True,744.0,32980.25,0.197,0,21,0.713,0.955,0.559,3313.38,0.076,0.596,0.949,0,72,0
APP_2073,Male,25_50,True,661.0,26025.4,0.05,2,69,0.759,0.961,0.604,1647.1,0.17,0.656,0.818,0,52,0
APP_2074,Non-Binary,25_50,False,466.0,46947.14,0.246,3,42,0.846,0.949,0.843,9899.57,0.038,0.716,0.757,1,38,0
APP_2075,Male,Over_50,True,621.0,102113.97,0.412,1,55,0.781,0.812,0.831,9952.65,0.118,0.583,0.466,0,70,0
APP_2076,Male,Over_50,True,850.0,97105.56,0.23,3,54,0.703,0.915,0.714,15477.12,0.092,0.397,0.895,1,47,0
APP_2077,Female,Under_25,True,632.0,15000.0,0.306,3,50,0.711,0.762,0.758,3320.96,0.134,0.684,0.814,2,41,0
APP_2078,Male,Under_25,True,738.0,51340.92,0.122,2,37,0.664,0.812,0.597,8329.38,0.059,0.641,0.632,0,30,0
APP_2079,Female,Over_50,True,765.0,32636.48,0.05,3,53,0.731,0.703,0.563,9024.13,0.144,0.481,0.71,1,36,0
APP_2080,Female,25_50,True,668.0,39858.59,0.212,1,32,0.72,0.717,0.728,9657.42,0.433,0.809,0.786,1,58,0
APP_2081,Male,Over_50,True,583.0,28596.23,0.408,3,53,0.652,0.812,0.725,3381.66,0.287,0.397,0.6,0,16,0
APP_2082,Male,Under_25,True,455.0,38970.23,0.289,4,12,0.934,0.783,0.566,3219.04,0.265,0.497,0.757,0,57,0
APP_2083,Female,25_50,True,705.0,39769.06,0.143,2,48,0.82,0.924,0.837,10881.19,0.346,0.546,0.66,0,35,0
APP_2084,Female,25_50,True,585.0,25658.47,0.069,3,59,0.859,0.837,0.747,3828.93,0.227,0.376,0.367,0,43,0
APP_2085,Male,25_50,True,664.0,21208.97,0.478,1,32,0.821,0.901,0.71,3088.62,0.06,0.646,0.457,2,44,0
APP_2086,Female,25_50,True,550.0,27744.21,0.259,2,43,0.75,0.786,0.897,7005.44,0.42,0.55,0.845,3,111,0
APP_2087,Male,Under_25,True,629.0,41795.98,0.292,1,49,0.827,0.86,0.847,2187.55,0.096,0.678,0.776,0,52,0
APP_2088,Non-Binary,25_50,True,653.0,52020.74,0.386,0,40,0.675,0.857,0.439,8467.84,0.217,0.384,0.677,0,37,0
APP_2089,Male,25_50,True,671.0,60597.53,0.05,0,71,0.847,0.649,0.584,13851.38,0.067,0.68,0.923,1,16,0
APP_2090,Female,25_50,True,561.0,26997.13,0.195,2,16,0.833,0.841,0.855,7077.88,0.101,0.767,0.789,2,61,0
APP_2091,Female,Over_50,True,746.0,43058.15,0.11,0,32,0.651,0.957,0.809,11681.77,0.055,0.817,0.567,0,41,0
APP_2092,Female,25_50,True,602.0,64699.03,0.108,2,45,0.554,0.944,0.734,10767.22,0.352,0.688,0.8,0,17,0
APP_2093,Female,25_50,True,516.0,73083.43,0.198,1,27,0.852,0.854,0.441,19142.52,0.048,0.724,0.947,1,23,0
APP_2094,Male,Under_25,True,641.0,35055.94,0.257,1,35,0.731,0.769,0.359,2066.21,0.175,0.427,0.789,1,148,0
APP_2095,Male,25_50,True,653.0,31806.98,0.397,2,51,0.876,0.595,0.789,4019.01,0.232,0.583,0.718,0,29,0
APP_2096,Male,Over_50,True,663.0,40728.14,0.408,0,78,0.731,0.893,0.982,2143.3,0.19,0.404,0.893,1,73,0
APP_2097,Male,Under_25,True,759.0,18218.18,0.151,3,50,0.916,0.821,0.757,1664.8,0.051,0.578,0.881,1,50,0
APP_2098,Female,Under_25,True,631.0,32332.7,0.328,2,62,0.745,0.788,0.734,7474.76,0.069,0.777,0.545,1,42,0
APP_2099,Male,25_50,True,640.0,56769.35,0.194,3,29,0.869,0.795,0.924,2901.26,0.338,0.585,0.706,0,38,0
APP_2100,Male,Under_25,True,562.0,53378.76,0.419,1,61,0.676,0.525,0.77,9648.95,0.099,0.846,0.584,2,37,0
APP_2101,Female,25_50,True,716.0,30879.24,0.396,1,64,0.595,0.828,0.842,4739.86,0.034,0.626,0.732,0,57,0
APP_2102,Female,Over_50,True,665.0,41383.23,0.111,2,41,0.496,0.863,0.833,3340.36,0.117,0.636,0.645,1,23,0
APP_2103,Female,25_50,True,616.0,22141.52,0.292,0,49,0.763,0.826,0.747,4902.32,0.198,0.626,0.822,0,40,0
APP_2104,Non-Binary,25_50,True,498.0,55386.73,0.114,2,38,0.707,0.961,0.765,12366.8,0.029,0.571,0.904,1,31,0
APP_2105,Male,25_50,True,766.0,34658.81,0.275,0,67,0.81,0.808,0.821,8026.53,0.161,0.597,0.95,2,37,0
APP_2106,Male,25_50,True,552.0,30774.11,0.778,0,41,0.869,0.788,0.948,7426.62,0.148,0.454,0.59,1,62,0
APP_2107,Female,Under_25,True,603.0,29230.43,0.166,1,42,0.847,0.791,0.704,3763.36,0.054,0.727,0.901,2,19,0
APP_2108,Female,25_50,True,679.0,34970.62,0.277,1,48,0.851,0.892,0.607,10439.86,0.242,0.408,0.882,3,42,0
APP_2109,Male,25_50,False,554.0,27757.83,0.273,0,68,0.657,0.918,0.614,1894.15,0.044,0.656,0.973,1,31,0
APP_2110,Female,25_50,False,531.0,53900.0,0.193,0,73,0.852,0.608,0.897,11422.7,0.236,0.636,0.87,0,49,0
APP_2111,Male,Under_25,True,480.0,28647.74,0.379,1,64,0.863,0.9,0.912,8385.02,0.101,0.755,0.946,0,27,0
APP_2112,Male,25_50,True,708.0,94445.52,0.709,1,59,0.731,0.858,0.579,10018.56,0.072,0.344,0.906,1,48,0
APP_2113,Female,Under_25,True,606.0,87476.57,0.218,2,50,0.922,0.727,0.853,10456.18,0.112,0.619,0.915,0,34,0
APP_2114,Female,Under_25,True,850.0,21270.45,0.193,3,68,0.543,0.862,0.674,4126.35,0.05,0.507,0.825,2,58,0
APP_2115,Female,Over_50,True,570.0,37866.52,0.529,1,38,0.876,0.69,0.843,9289.2,0.033,0.688,0.788,1,49,0
APP_2116,Male,25_50,True,576.0,24577.98,0.26,3,64,0.687,0.728,0.769,3250.11,0.27,0.894,0.939,0,38,0
APP_2117,Female,Under_25,True,605.0,29852.13,0.305,2,43,0.672,0.547,0.918,7737.49,0.142,0.673,0.493,3,25,0
APP_2118,Male,Under_25,True,669.0,120747.45,0.097,1,53,0.593,0.75,0.391,13313.73,0.109,0.524,0.696,0,46,0
APP_2119,Male,Under_25,True,612.0,30195.77,0.188,2,42,0.816,0.458,0.693,8110.33,0.277,0.615,0.86,1,49,0
APP_2120,Female,25_50,True,699.0,45077.37,0.066,1,55,0.904,0.596,0.752,5104.48,0.156,0.437,0.468,1,20,0
APP_2121,Female,Under_25,False,572.0,50251.35,0.188,0,63,0.546,0.911,0.651,10269.31,0.188,0.519,0.864,2,15,0
APP_2122,Female,Under_25,True,539.0,19922.85,0.179,0,81,0.775,0.944,0.965,2778.2,0.161,0.465,0.752,1,33,0
APP_2123,Female,25_50,True,506.0,21740.73,0.274,2,42,0.75,0.836,0.632,2836.22,0.115,0.68,0.918,2,38,0
APP_2124,Female,25_50,True,472.0,17612.89,0.433,1,31,0.599,0.668,0.891,2439.37,0.19,0.718,0.854,2,34,0
APP_2125,Female,25_50,True,609.0,21341.69,0.344,1,41,0.877,0.762,0.848,3730.53,0.058,0.317,0.599,0,32,0
APP_2126,Male,25_50,True,626.0,15000.0,0.054,1,30,0.814,0.796,0.737,3918.93,0.204,0.92,0.956,0,48,0
APP_2127,Male,Under_25,True,599.0,50349.78,0.139,3,40,0.678,0.807,0.622,12075.36,0.306,0.682,0.829,0,63,0
APP_2128,Male,Over_50,True,749.0,124556.7,0.183,2,41,0.911,0.764,0.837,20219.94,0.016,0.274,0.697,1,54,0
APP_2129,Male,25_50,True,748.0,39683.57,0.247,0,33,0.971,0.653,0.887,4783.46,0.137,0.964,0.859,2,47,0
APP_2130,Female,25_50,True,623.0,15525.49,0.05,0,27,0.758,0.829,0.57,4092.14,0.092,0.783,0.936,1,40,0
APP_2131,Female,25_50,True,506.0,24694.46,0.458,3,41,0.872,0.817,0.746,6606.91,0.237,0.932,0.626,3,39,0
APP_2132,Male,Over_50,True,605.0,27575.25,0.159,2,67,0.9,0.758,0.52,4506.32,0.056,0.478,0.624,0,48,0
APP_2133,Male,25_50,True,602.0,19721.19,0.151,2,52,0.719,0.781,0.749,4416.79,0.078,0.684,0.805,0,27,0
APP_2134,Female,Under_25,False,597.0,60846.5,0.296,2,44,0.89,0.953,0.766,8659.42,0.005,0.84,0.74,1,61,0
APP_2135,Male,25_50,True,594.0,59050.96,0.068,1,26,0.782,0.899,0.507,5153.64,0.167,0.73,0.898,2,73,0
APP_2136,Female,25_50,True,598.0,18155.5,0.087,3,66,0.833,0.861,0.634,2366.95,0.214,0.825,0.831,0,23,0
APP_2137,Female,25_50,True,619.0,56108.84,0.277,1,33,0.842,0.438,0.787,12373.18,0.131,0.768,0.715,0,57,0
APP_2138,Male,25_50,True,599.0,90770.32,0.269,1,27,0.857,0.954,0.768,21998.41,0.062,0.643,0.969,0,55,0
APP_2139,Female,Under_25,False,667.0,113724.59,0.429,0,39,0.503,0.746,0.931,29899.77,0.28,0.555,0.796,0,37,0
APP_2140,Female,25_50,True,679.0,202628.03,0.067,1,24,0.534,0.69,0.731,11028.67,0.354,0.518,0.901,0,42,0
APP_2141,Male,Over_50,True,577.0,21137.51,0.52,4,26,0.88,0.816,0.55,3627.23,0.174,0.371,0.845,2,50,0
APP_2142,Female,25_50,True,752.0,197705.19,0.256,2,49,0.835,0.458,0.75,23424.22,0.227,0.73,0.872,1,19,0
APP_2143,Female,25_50,True,572.0,29362.57,0.191,1,46,0.738,0.856,0.932,6488.83,0.143,0.813,0.794,0,25,0
APP_2144,Male,25_50,True,521.0,25451.27,0.228,0,71,0.69,0.832,0.772,2833.56,0.07,0.736,0.69,0,28,0
APP_2145,Female,25_50,True,680.0,44189.54,0.574,0,46,0.87,0.953,0.811,8465.39,0.162,0.334,0.793,0,100,0
APP_2146,Female,Over_50,True,585.0,25610.64,0.251,4,26,0.546,0.96,0.852,5838.99,0.015,0.653,0.769,0,43,0
APP_2147,Female,25_50,True,676.0,46139.58,0.348,2,43,0.825,0.832,0.829,11189.6,0.137,0.796,0.683,2,47,0
APP_2148,Female,25_50,True,458.0,16447.91,0.097,1,38,0.642,0.879,0.531,1930.44,0.13,0.724,0.789,1,35,0
APP_2149,Female,25_50,True,761.0,31468.69,0.182,0,25,0.871,0.919,0.771,2264.43,0.112,0.555,0.883,1,60,0
APP_2150,Female,25_50,True,704.0,78538.9,0.412,3,32,0.64,0.892,0.684,8221.32,0.042,0.754,0.865,0,71,0
APP_2151,Female,Under_25,True,530.0,35093.22,0.146,2,93,0.935,0.609,0.661,7011.02,0.173,0.843,0.857,0,19,0
APP_2152,Female,25_50,True,532.0,39535.63,0.425,3,15,0.557,0.949,0.704,2376.58,0.203,0.798,0.775,0,46,0
APP_2153,Female,25_50,True,784.0,48298.47,0.207,3,33,0.955,0.863,0.485,4333.12,0.221,0.688,0.887,1,68,0
APP_2154,Female,25_50,True,591.0,73305.94,0.605,4,54,0.991,0.802,0.873,21908.85,0.094,0.319,0.919,0,30,0
APP_2155,Female,25_50,True,583.0,15000.0,0.57,1,57,0.833,0.913,0.798,2183.74,0.057,0.658,0.937,0,69,0
APP_2156,Male,Over_50,True,469.0,51570.98,0.37,1,53,0.749,0.809,0.987,8980.14,0.25,0.798,0.808,3,30,0
APP_2157,Female,Under_25,True,622.0,30918.7,0.101,1,38,0.822,0.732,0.491,1631.02,0.277,0.726,0.633,1,20,0
APP_2158,Female,25_50,True,632.0,40134.14,0.05,1,29,0.635,0.707,0.992,7945.64,0.173,0.552,0.941,0,26,0
APP_2159,Male,25_50,True,707.0,68594.67,0.086,0,44,0.895,0.629,0.797,9008.17,0.211,0.529,0.941,3,13,0
APP_2160,Female,25_50,True,538.0,17738.42,0.148,1,52,0.932,0.595,0.499,3238.12,0.13,0.432,0.739,0,59,0
APP_2161,Male,Under_25,True,528.0,19779.74,0.448,0,58,0.867,0.529,0.784,3590.61,0.193,0.626,0.926,2,48,0
APP_2162,Male,25_50,True,686.0,15000.0,0.131,3,28,0.824,0.826,0.766,4377.97,0.146,0.571,0.791,1,76,0
APP_2163,Female,25_50,True,731.0,26121.26,0.323,1,36,0.902,0.728,0.871,3057.87,0.188,0.843,0.611,1,60,0
APP_2164,Male,Under_25,True,524.0,80681.08,0.207,2,45,0.671,0.868,0.769,15539.84,0.254,0.33,0.62,1,43,0
APP_2165,Female,25_50,False,737.0,33780.79,0.331,0,32,0.644,0.867,0.778,4911.33,0.249,0.552,0.862,1,83,0
APP_2166,Female,Over_50,True,653.0,16251.25,0.242,0,43,0.686,0.954,0.926,2527.07,0.021,0.756,0.907,1,49,0
APP_2167,Female,Under_25,True,737.0,27135.35,0.191,1,35,0.812,0.81,0.806,1733.67,0.047,0.805,0.858,1,44,0
APP_2168,Male,25_50,True,644.0,15000.0,0.055,1,63,0.586,0.964,0.834,3331.7,0.057,0.509,0.665,1,57,0
APP_2169,Male,25_50,True,448.0,18488.21,0.224,1,21,0.78,0.874,0.58,1827.03,0.335,0.646,0.817,2,26,0
APP_2170,Female,25_50,True,638.0,45857.38,0.302,1,68,0.932,0.73,0.585,7663.79,0.159,0.859,0.655,0,32,0
APP_2171,Non-Binary,25_50,True,735.0,17955.94,0.222,2,27,0.711,0.776,0.754,2847.23,0.038,0.617,0.856,0,47,0
APP_2172,Female,Under_25,True,579.0,70797.61,0.101,5,55,0.807,0.939,0.63,11825.7,0.277,0.777,0.777,1,57,0
APP_2173,Male,Under_25,True,619.0,34798.44,0.172,0,54,0.821,0.77,0.882,5007.03,0.106,0.465,0.397,1,51,0
APP_2174,Female,Under_25,True,636.0,38229.27,0.552,2,33,0.826,0.91,0.369,4228.02,0.157,0.636,0.66,1,8,0
APP_2175,Female,Under_25,True,418.0,30729.43,0.287,1,41,0.609,0.652,0.947,4983.65,0.202,0.832,0.967,2,75,0
APP_2176,Female,25_50,True,784.0,57740.19,0.234,3,19,0.67,0.516,0.666,3554.19,0.128,0.742,0.912,2,28,0
APP_2177,Male,Over_50,True,578.0,58098.55,0.109,1,65,0.814,0.361,0.926,6424.57,0.179,0.532,0.856,0,35,0
APP_2178,Female,25_50,True,690.0,44401.68,0.39,1,36,0.687,0.937,0.669,10932.23,0.094,0.324,0.823,1,37,0
APP_2179,Female,25_50,True,643.0,50963.93,0.406,2,57,0.739,0.968,0.837,13286.56,0.184,0.695,0.807,0,67,0
APP_2180,Female,Under_25,True,751.0,31976.17,0.471,2,34,0.758,0.853,0.663,7317.02,0.359,0.649,0.812,0,23,0
APP_2181,Male,25_50,True,682.0,50277.95,0.251,2,81,0.759,0.845,0.79,10464.9,0.125,0.705,0.939,1,39,0
APP_2182,Female,25_50,True,631.0,29651.66,0.639,1,60,0.926,0.619,0.772,7496.43,0.542,0.598,0.864,0,64,0
APP_2183,Female,Under_25,False,579.0,36364.16,0.398,3,32,0.845,0.79,0.856,2980.32,0.079,0.511,0.672,0,30,0
APP_2184,Male,25_50,True,714.0,30798.27,0.186,4,15,0.767,0.471,0.702,5584.14,0.053,0.808,0.751,0,50,0
APP_2185,Female,25_50,False,500.0,27602.7,0.14,1,41,0.582,0.748,0.913,2182.79,0.139,0.595,0.8,1,90,0
APP_2186,Female,25_50,True,702.0,24017.38,0.208,4,45,0.485,0.928,0.885,5871.44,0.345,0.514,0.755,1,23,0
APP_2187,Male,25_50,True,562.0,48079.64,0.235,1,12,0.932,0.866,0.81,8661.02,0.315,0.415,0.926,1,53,0
APP_2188,Male,25_50,False,750.0,79727.0,0.158,0,37,0.834,0.797,0.528,20131.56,0.032,0.872,0.619,1,33,0
APP_2189,Female,25_50,True,663.0,73325.31,0.464,3,65,0.717,0.925,0.575,18314.16,0.277,0.749,0.59,0,54,0
APP_2190,Male,25_50,True,702.0,17086.79,0.142,2,41,0.93,0.535,0.824,2845.86,0.082,0.36,0.899,2,44,0
APP_2191,Female,Over_50,True,657.0,78709.71,0.295,1,28,0.805,0.851,0.862,13712.69,0.117,0.23,0.676,2,48,0
APP_2192,Male,Over_50,True,510.0,30004.57,0.426,6,26,0.983,0.866,0.853,1712.27,0.207,0.671,0.892,1,20,0
APP_2193,Female,25_50,False,581.0,52074.98,0.219,1,72,0.59,0.808,0.753,9419.23,0.16,0.723,0.741,2,25,0
APP_2194,Male,25_50,True,704.0,21084.02,0.273,1,53,0.709,0.726,0.649,4625.12,0.044,0.672,0.723,2,15,0
APP_2195,Female,25_50,True,663.0,39544.74,0.497,0,32,0.927,0.849,0.708,4287.2,0.127,0.727,0.85,1,46,0
APP_2196,Female,Over_50,True,744.0,43837.02,0.062,1,49,0.875,0.904,0.8,13003.45,0.12,0.89,0.727,0,23,0
APP_2197,Female,Over_50,True,682.0,15000.0,0.151,3,51,0.785,0.877,0.876,4405.61,0.134,0.419,0.919,2,58,0
APP_2198,Female,Under_25,True,573.0,52310.91,0.45,1,77,0.891,0.889,0.947,6314.33,0.046,0.475,0.699,2,56,0
APP_2199,Male,25_50,True,586.0,81435.05,0.05,2,18,0.826,0.668,0.712,18587.0,0.072,0.915,0.743,1,78,0
APP_2200,Female,25_50,True,658.0,32702.64,0.419,0,51,0.788,0.932,0.478,1880.42,0.115,0.625,0.729,2,115,0
APP_2201,Male,25_50,False,465.0,82133.47,0.699,0,48,0.743,0.9,0.859,17776.82,0.077,0.66,0.748,2,47,0
APP_2202,Male,Under_25,True,784.0,32408.76,0.051,0,26,0.641,0.717,0.909,6676.34,0.262,0.589,0.719,0,72,0
APP_2203,Male,Over_50,True,685.0,60460.81,0.138,0,74,0.524,0.823,0.463,15450.15,0.112,0.506,0.925,1,37,0
APP_2204,Male,25_50,False,748.0,15000.0,0.483,3,32,0.927,0.901,0.759,1891.37,0.221,0.917,0.729,0,59,0
APP_2205,Female,25_50,True,524.0,155013.37,0.173,3,31,0.897,0.909,0.704,41776.5,0.324,0.402,0.859,1,40,0
APP_2206,Female,Over_50,True,750.0,89078.65,0.203,2,48,0.728,0.714,0.812,23560.75,0.15,0.867,0.628,0,75,0
APP_2207,Male,25_50,True,829.0,30614.37,0.372,0,93,0.799,0.692,0.929,6655.59,0.051,0.777,0.689,0,42,0
APP_2208,Male,25_50,True,544.0,15000.0,0.245,2,63,0.869,0.833,0.937,2521.26,0.389,0.623,0.958,1,37,0
APP_2209,Non-Binary,25_50,True,712.0,43166.37,0.151,3,66,0.946,0.826,0.63,8831.85,0.056,0.521,0.924,3,37,0
APP_2210,Male,Under_25,False,650.0,15269.99,0.215,1,22,0.765,0.931,0.509,3550.12,0.047,0.739,0.952,0,58,0
APP_2211,Male,25_50,True,526.0,47425.35,0.085,2,27,0.524,0.784,0.763,13934.18,0.472,0.71,0.75,0,46,0
APP_2212,Male,Under_25,True,689.0,46487.53,0.05,5,25,0.631,0.611,0.819,3739.09,0.298,0.696,0.794,1,44,0
APP_2213,Female,25_50,True,717.0,20643.55,0.285,3,47,0.648,0.851,0.792,2647.91,0.021,0.622,0.815,0,74,0
APP_2214,Female,Under_25,True,602.0,71152.46,0.194,4,79,0.614,0.751,0.793,17445.1,0.204,0.52,0.9,2,20,0
APP_2215,Male,Under_25,True,743.0,58885.19,0.065,0,24,0.72,0.884,0.883,8967.92,0.234,0.52,0.882,0,30,0
APP_2216,Male,Under_25,True,517.0,65218.21,0.148,3,28,0.735,0.921,0.846,14225.4,0.13,0.82,0.964,1,29,0
APP_2217,Female,Under_25,True,530.0,36509.02,0.12,0,31,0.671,0.666,0.915,3040.45,0.277,0.614,0.807,2,82,0
APP_2218,Female,25_50,True,661.0,15532.43,0.432,1,46,0.726,0.88,0.716,3530.37,0.092,0.667,0.869,2,28,0
APP_2219,Male,25_50,True,652.0,65298.44,0.088,0,55,0.698,0.608,0.637,14268.75,0.12,0.814,0.668,0,84,0
APP_2220,Female,25_50,True,593.0,30877.32,0.396,0,47,0.865,0.917,0.753,6066.0,0.129,0.743,0.649,1,27,0
APP_2221,Male,Under_25,True,715.0,15774.21,0.196,2,51,0.781,0.72,0.887,3806.47,0.15,0.565,0.752,0,65,0
APP_2222,Male,Under_25,True,692.0,81733.86,0.24,3,56,0.824,0.816,0.485,22070.44,0.384,0.809,0.858,1,37,0
APP_2223,Female,Under_25,True,719.0,127981.95,0.324,1,44,0.703,0.814,0.565,32933.04,0.092,0.693,0.83,0,115,0
APP_2224,Male,Under_25,True,640.0,35427.77,0.181,0,72,0.713,0.71,0.511,2901.3,0.15,0.506,0.901,0,40,0
APP_2225,Female,Over_50,True,698.0,132650.44,0.546,2,74,0.886,0.862,0.578,31318.55,0.129,0.72,0.975,0,28,0
APP_2226,Male,Under_25,True,614.0,38360.7,0.197,1,44,0.568,0.476,0.774,6231.36,0.036,0.484,0.727,0,24,0
APP_2227,Male,25_50,True,814.0,28903.75,0.257,0,32,0.479,0.647,0.895,3857.8,0.083,0.743,0.844,0,102,0
APP_2228,Non-Binary,Under_25,True,585.0,24877.65,0.097,2,45,0.701,0.728,0.533,6714.79,0.049,0.721,0.847,2,14,0
APP_2229,Male,Under_25,True,818.0,96978.97,0.355,0,39,0.939,0.634,0.924,18416.63,0.162,0.722,0.797,1,55,0
APP_2230,Female,25_50,True,653.0,22740.75,0.06,1,52,0.585,0.784,0.903,3986.65,0.137,0.518,0.712,1,58,0
APP_2231,Male,25_50,True,540.0,56452.88,0.229,1,49,0.937,0.954,0.647,13895.87,0.13,0.572,0.821,1,87,0
APP_2232,Male,Under_25,True,759.0,25964.92,0.195,3,65,0.696,0.605,0.766,4889.9,0.119,0.66,0.964,0,74,0
APP_2233,Male,Under_25,True,660.0,27551.6,0.189,3,27,0.602,0.643,0.934,7287.45,0.176,0.506,0.796,0,23,0
APP_2234,Female,25_50,True,718.0,67383.12,0.324,4,7,0.577,0.579,0.821,5102.6,0.094,0.323,0.583,1,32,0
APP_2235,Male,Under_25,True,748.0,28911.01,0.44,1,72,0.912,0.935,0.846,7055.25,0.077,0.42,0.941,0,15,0
APP_2236,Female,Under_25,True,677.0,28484.71,0.05,0,45,0.706,0.873,0.953,2590.93,0.058,0.573,0.817,1,44,0
APP_2237,Male,Over_50,True,603.0,71659.63,0.288,2,37,0.883,0.601,0.846,7617.98,0.054,0.553,0.947,2,67,0
APP_2238,Female,25_50,True,728.0,94697.07,0.377,1,54,0.948,0.777,0.834,8983.24,0.032,0.598,0.711,0,49,0
APP_2239,Male,25_50,True,650.0,53466.68,0.106,4,39,0.667,0.741,0.741,5860.23,0.07,0.664,0.741,0,47,0
APP_2240,Female,25_50,False,705.0,24517.39,0.265,3,15,0.925,0.47,0.661,5711.52,0.167,0.829,0.693,1,38,0
APP_2241,Female,25_50,True,478.0,26732.49,0.17,1,19,0.536,0.931,0.813,5716.29,0.155,0.938,0.607,0,40,0
